x,y,date
-1.91457286432161,-0.33174339774996,1934-02-24T00:00:00Z
-1.88442211055276,0.868265868164599,1934-02-25T00:00:00Z
-1.85427135678392,0.299631251953542,1934-02-26T00:00:00Z
-1.82412060301508,-0.719358660746366,1934-02-27T00:00:00Z
-1.79396984924623,0.892264286987484,1934-02-28T00:00:00Z
-1.76381909547739,0.814229615498334,1934-03-01T00:00:00Z
-1.73366834170854,-0.92357766488567,1934-03-02T00:00:00Z
-1.7035175879397,-0.546023316215724,1934-03-03T00:00:00Z
-1.67336683417085,0.240387463476509,1934-03-04T00:00:00Z
-1.64321608040201,-0.067285087890923,1934-03-05T00:00:00Z
-1.61306532663317,-0.903788697440177,1934-03-06T00:00:00Z
-1.58291457286432,-0.0848167212679982,1934-03-07T00:00:00Z
-1.55276381909548,0.28725148877129,1934-03-08T00:00:00Z
-1.52261306532663,0.724684271030128,1934-03-09T00:00:00Z
-1.49246231155779,-0.529945231974125,1934-03-10T00:00:00Z
-1.46231155778894,-0.926341119222343,1934-03-11T00:00:00Z
-1.4321608040201,-0.732215946540236,1934-03-12T00:00:00Z
-1.40201005025126,0.106141085736454,1934-03-13T00:00:00Z
-1.37185929648241,-0.740125402808189,1934-03-14T00:00:00Z
-1.34170854271357,0.180302254389971,1934-03-15T00:00:00Z
-1.31155778894472,-0.243620051071048,1934-03-16T00:00:00Z
-1.28140703517588,-0.147515270393342,1934-03-17T00:00:00Z
-1.25125628140704,-0.0643280977383256,1934-03-18T00:00:00Z
-1.22110552763819,0.283966621384025,1934-03-19T00:00:00Z
-1.19095477386935,-0.982173396274447,1934-03-20T00:00:00Z
-1.1608040201005,0.707918327767402,1934-03-21T00:00:00Z
-1.13065326633166,0.678336241282523,1934-03-22T00:00:00Z
-1.10050251256281,0.135505235753953,1934-03-23T00:00:00Z
-1.07035175879397,-0.107451967895031,1934-03-24T00:00:00Z
-1.04020100502513,-0.606350434012711,1934-03-25T00:00:00Z
-1.01005025125628,-0.109921085648239,1934-03-26T00:00:00Z
-0.979899497487437,0.00469460850581527,1934-03-27T00:00:00Z
-0.949748743718593,-0.399721178226173,1934-03-28T00:00:00Z
-0.919597989949749,-0.533813862130046,1934-03-29T00:00:00Z
-0.889447236180905,0.175917500630021,1934-03-30T00:00:00Z
-0.859296482412061,-0.410883803386241,1934-03-31T00:00:00Z
-0.829145728643216,-0.681916381698102,1934-04-01T00:00:00Z
-0.798994974874372,0.235062479972839,1934-04-02T00:00:00Z
-0.768844221105528,-0.196670056786388,1934-04-03T00:00:00Z
-0.738693467336684,0.515108833089471,1934-04-04T00:00:00Z
-0.708542713567839,0.473201629705727,1934-04-05T00:00:00Z
-0.678391959798995,-0.725519406609237,1934-04-06T00:00:00Z
-0.648241206030151,0.138002152554691,1934-04-07T00:00:00Z
-0.618090452261307,-0.562619854230434,1934-04-08T00:00:00Z
-0.587939698492463,0.612199901137501,1934-04-09T00:00:00Z
-0.557788944723618,-0.538478307891637,1934-04-10T00:00:00Z
-0.527638190954774,0.632322229910642,1934-04-11T00:00:00Z
-0.49748743718593,0.182317575439811,1934-04-12T00:00:00Z
-0.467336683417086,-0.148586427327245,1934-04-13T00:00:00Z
-0.437185929648241,0.784184267278761,1934-04-14T00:00:00Z
-0.407035175879397,-0.821628469508141,1934-04-15T00:00:00Z
-0.376884422110553,0.81452337000519,1934-04-16T00:00:00Z
-0.346733668341709,0.113997167907655,1934-04-17T00:00:00Z
-0.316582914572864,0.380770722869784,1934-04-18T00:00:00Z
-0.28643216080402,0.0591115728020668,1934-04-19T00:00:00Z
-0.256281407035176,0.983034223783761,1934-04-20T00:00:00Z
-0.226130653266332,0.896789560560137,1934-04-21T00:00:00Z
-0.195979899497488,0.431317302864045,1934-04-22T00:00:00Z
-0.165829145728643,-0.448004689998925,1934-04-23T00:00:00Z
-0.135678391959799,0.615180492866784,1934-04-24T00:00:00Z
-0.105527638190955,0.0431381375528872,1934-04-25T00:00:00Z
-0.0753768844221105,-0.967196065466851,1934-04-26T00:00:00Z
-0.0452261306532664,0.356637626886368,1934-04-27T00:00:00Z
-0.0150753768844223,0.384044369217008,1934-04-28T00:00:00Z
0.0150753768844218,-0.985337574500591,1934-04-29T00:00:00Z
0.0452261306532664,0.73031701054424,1934-04-30T00:00:00Z
0.0753768844221105,0.824691690970212,1934-05-01T00:00:00Z
0.105527638190955,0.949345716740936,1934-05-02T00:00:00Z
0.135678391959799,0.0502043338492513,1934-05-03T00:00:00Z
0.165829145728643,-0.150029263924807,1934-05-04T00:00:00Z
0.195979899497488,-0.287590933032334,1934-05-05T00:00:00Z
0.226130653266332,-0.946507898159325,1934-05-06T00:00:00Z
0.256281407035176,-0.321340481750667,1934-05-07T00:00:00Z
0.28643216080402,-0.237995253875852,1934-05-08T00:00:00Z
0.316582914572864,-0.930140502285212,1934-05-09T00:00:00Z
0.346733668341709,-0.332699634600431,1934-05-10T00:00:00Z
0.376884422110553,-0.861067516263574,1934-05-11T00:00:00Z
0.407035175879397,-0.544733340851963,1934-05-12T00:00:00Z
0.437185929648241,0.742369067389518,1934-05-13T00:00:00Z
0.467336683417085,-0.39913530042395,1934-05-14T00:00:00Z
0.49748743718593,0.245187452062964,1934-05-15T00:00:00Z
0.527638190954774,0.982540410943329,1934-05-16T00:00:00Z
0.557788944723618,0.353283441625535,1934-05-17T00:00:00Z
0.587939698492462,-0.863333473913372,1934-05-18T00:00:00Z
0.618090452261306,-0.169757156167179,1934-05-19T00:00:00Z
0.648241206030151,-0.730719239450991,1934-05-20T00:00:00Z
0.678391959798995,0.271558446343988,1934-05-21T00:00:00Z
0.708542713567839,-0.524369406048208,1934-05-22T00:00:00Z
0.738693467336683,0.553592355456203,1934-05-23T00:00:00Z
0.768844221105527,-0.648560768458992,1934-05-24T00:00:00Z
0.798994974874372,-0.516067346092314,1934-05-25T00:00:00Z
0.829145728643216,0.310658658854663,1934-05-26T00:00:00Z
0.85929648241206,0.458577397745103,1934-05-27T00:00:00Z
0.889447236180904,-0.905681582167745,1934-05-28T00:00:00Z
0.919597989949748,-0.0759183345362544,1934-05-29T00:00:00Z
0.949748743718593,0.320190687663853,1934-05-30T00:00:00Z
0.979899497487437,0.43850810918957,1934-05-31T00:00:00Z
1.01005025125628,0.370671679731458,1934-06-01T00:00:00Z
1.04020100502513,-0.947681778576225,1934-06-02T00:00:00Z
1.07035175879397,-0.338456054683775,1934-06-03T00:00:00Z
1.10050251256281,0.612780892290175,1934-06-04T00:00:00Z
1.13065326633166,-0.915412511210889,1934-06-05T00:00:00Z
1.1608040201005,-0.68801391730085,1934-06-06T00:00:00Z
1.19095477386935,0.59259226359427,1934-06-07T00:00:00Z
1.22110552763819,0.365959995426238,1934-06-08T00:00:00Z
1.25125628140704,0.249799240380526,1934-06-09T00:00:00Z
1.28140703517588,0.494081220589578,1934-06-10T00:00:00Z
1.31155778894472,-0.535154450684786,1934-06-11T00:00:00Z
1.34170854271357,-0.906213835347444,1934-06-12T00:00:00Z
1.37185929648241,0.701325783506036,1934-06-13T00:00:00Z
1.40201005025126,-0.200465495232493,1934-06-14T00:00:00Z
1.4321608040201,-0.639897470362484,1934-06-15T00:00:00Z
1.46231155778894,0.136858616955578,1934-06-16T00:00:00Z
1.49246231155779,-0.575196093413979,1934-06-17T00:00:00Z
1.52261306532663,-0.523626550566405,1934-06-18T00:00:00Z
1.55276381909548,-0.056536037940532,1934-06-19T00:00:00Z
1.58291457286432,-0.273743657860905,1934-06-20T00:00:00Z
1.61306532663317,0.393265747465193,1934-06-21T00:00:00Z
1.64321608040201,-0.767348031513393,1934-06-22T00:00:00Z
1.67336683417085,-0.84728928655386,1934-06-23T00:00:00Z
1.7035175879397,-0.124417760875076,1934-06-24T00:00:00Z
1.73366834170854,0.0492506064474583,1934-06-25T00:00:00Z
1.76381909547739,0.61725726723671,1934-06-26T00:00:00Z
1.79396984924623,0.113280642777681,1934-06-27T00:00:00Z
1.82412060301507,-0.0834146519191563,1934-06-28T00:00:00Z
1.85427135678392,0.779713637195528,1934-06-29T00:00:00Z
1.88442211055276,0.956980688031763,1934-06-30T00:00:00Z
1.91457286432161,0.762697744648904,1934-07-01T00:00:00Z
1.94472361809045,-0.791539488360286,1934-07-02T00:00:00Z
1.9748743718593,-0.266668424941599,1934-07-03T00:00:00Z
2.00502512562814,-0.264104158151895,1934-07-04T00:00:00Z
2.03517587939698,-0.281950499862432,1934-07-05T00:00:00Z
2.06532663316583,0.219313597306609,1934-07-06T00:00:00Z
2.09547738693467,-0.503742323257029,1934-07-07T00:00:00Z
2.12562814070352,-0.000149904284626245,1934-07-08T00:00:00Z
2.15577889447236,-0.846847923938185,1934-07-09T00:00:00Z
2.18592964824121,0.504905932117254,1934-07-10T00:00:00Z
2.21608040201005,0.805593729950488,1934-07-11T00:00:00Z
2.24623115577889,-0.24007223546505,1934-07-12T00:00:00Z
2.27638190954774,0.669231383595616,1934-07-13T00:00:00Z
2.30653266331658,-0.857423766050488,1934-07-14T00:00:00Z
2.33668341708543,0.229441599454731,1934-07-15T00:00:00Z
2.36683417085427,-0.0576649513095617,1934-07-16T00:00:00Z
2.39698492462312,0.129500122740865,1934-07-17T00:00:00Z
2.42713567839196,0.818178509827703,1934-07-18T00:00:00Z
2.4572864321608,0.486694924067706,1934-07-19T00:00:00Z
2.48743718592965,0.678377129603177,1934-07-20T00:00:00Z
2.51758793969849,0.119977456517518,1934-07-21T00:00:00Z
2.54773869346734,0.878641370683908,1934-07-22T00:00:00Z
2.57788944723618,-0.242978431750089,1934-07-23T00:00:00Z
2.60804020100502,-0.702541137114167,1934-07-24T00:00:00Z
2.63819095477387,-0.659511799458414,1934-07-25T00:00:00Z
2.66834170854271,-0.841251066420227,1934-07-26T00:00:00Z
2.69849246231156,0.0161218959838152,1934-07-27T00:00:00Z
2.7286432160804,-0.324960658792406,1934-07-28T00:00:00Z
2.75879396984925,-0.623324318788946,1934-07-29T00:00:00Z
2.78894472361809,-0.780670134350657,1934-07-30T00:00:00Z
2.81909547738693,0.902298728004098,1934-07-31T00:00:00Z
2.84924623115578,0.038135199341923,1934-08-01T00:00:00Z
2.87939698492462,0.418842168524861,1934-08-02T00:00:00Z
2.90954773869347,0.312904807273299,1934-08-03T00:00:00Z
2.93969849246231,-0.757538690697402,1934-08-04T00:00:00Z
2.96984924623116,0.801354201044887,1934-08-05T00:00:00Z
3,-0.188854426145554,1934-08-06T00:00:00Z
-3,0.210675045847893,1934-08-07T00:00:00Z
-2.96984924623116,0.608963377773762,1934-08-08T00:00:00Z
-2.93969849246231,0.0591214396990836,1934-08-09T00:00:00Z
-2.90954773869347,-0.547521033324301,1934-08-10T00:00:00Z
-2.87939698492462,-0.323245362844318,1934-08-11T00:00:00Z
-2.84924623115578,0.395278879906982,1934-08-12T00:00:00Z
-2.81909547738693,0.186249914113432,1934-08-13T00:00:00Z
-2.78894472361809,-0.204462942667305,1934-08-14T00:00:00Z
-2.75879396984925,-0.356359606608748,1934-08-15T00:00:00Z
-2.7286432160804,0.452233348507434,1934-08-16T00:00:00Z
-2.69849246231156,0.0702880984172225,1934-08-17T00:00:00Z
-2.66834170854271,-0.795423213858157,1934-08-18T00:00:00Z
-2.63819095477387,0.998940034769475,1934-08-19T00:00:00Z
-2.60804020100502,0.0815592454746366,1934-08-20T00:00:00Z
-2.57788944723618,0.844353896100074,1934-08-21T00:00:00Z
-2.54773869346734,0.965483050793409,1934-08-22T00:00:00Z
-2.51758793969849,-0.320076403673738,1934-08-23T00:00:00Z
-2.48743718592965,0.257189437747002,1934-08-24T00:00:00Z
-2.4572864321608,0.370419729501009,1934-08-25T00:00:00Z
-2.42713567839196,-0.218625192530453,1934-08-26T00:00:00Z
-2.39698492462312,0.27463993197307,1934-08-27T00:00:00Z
-2.36683417085427,0.509824000764638,1934-08-28T00:00:00Z
-2.33668341708543,0.406041081529111,1934-08-29T00:00:00Z
-2.30653266331658,-0.388519459869713,1934-08-30T00:00:00Z
-2.27638190954774,0.0817688168026507,1934-08-31T00:00:00Z
-2.24623115577889,-0.691382920835167,1934-09-01T00:00:00Z
-2.21608040201005,0.555152567569166,1934-09-02T00:00:00Z
-2.18592964824121,-0.791120136156678,1934-09-03T00:00:00Z
-2.15577889447236,0.645493834279478,1934-09-04T00:00:00Z
-2.12562814070352,0.477498736232519,1934-09-05T00:00:00Z
-2.09547738693467,-0.466653984040022,1934-09-06T00:00:00Z
-2.06532663316583,-0.670922825112939,1934-09-07T00:00:00Z
-2.03517587939699,-0.0786544159054756,1934-09-08T00:00:00Z
-2.00502512562814,-0.61494497442618,1934-09-09T00:00:00Z
-1.9748743718593,0.969432987272739,1934-09-10T00:00:00Z
-1.94472361809045,0.406770372297615,1934-09-11T00:00:00Z
